img,x,y,z,dis
68,-0.2728,-2.9847,-0.7843,2.9971409593143927
10,-1.268,-2.7157,0.7272,2.997140385434089
2,2.6659,-1.3696,1.5253,2.997136461691393
76,-2.1439,2.0944,1.5168,2.9971350603534703
33,-0.8853,2.8634,2.9068,2.997134573221563
56,-0.9759,2.8338,2.5504,2.9971325045783344
7,1.3906,-2.655,-0.7828,2.99713085466751
8,-2.341,1.8715,2.2737,2.9971308363166265
75,-2.2365,-1.9952,1.2844,2.9971245035867295
0,-2.7454,1.2023,-0.8903,2.9971230288394906
82,-2.0843,-2.1537,-1.1432,2.9971203145686363
37,2.5974,1.4954,1.7124,2.9971166010017027
91,2.7529,-1.185,1.3379,2.997112512068908
94,-2.6451,-1.4093,-0.2245,2.997112026601608
31,0.5065,-2.954,1.6544,2.9971083146926807
83,2.9938,-0.1407,-2.5558,2.997104424273535
31,0.5326,-2.9494,-0.6787,2.9971024540378997
93,0.1847,-2.9914,-0.3873,2.9970966033813458
80,0.6758,2.9199,1.6002,2.997085525973525
44,2.8734,0.8521,1.0862,2.9970822427821364
80,-1.7308,2.4468,-1.1093,2.9970817272807224
60,-0.059,2.9965,0.9146,2.997080788033583
0,2.3329,-1.8815,-0.7186,2.997076018388589
62,-1.4741,2.6095,-2.1651,2.9970754178031624
9,0.6688,-2.9215,-1.7318,2.9970745219296764
83,0.2491,2.9867,0.8964,2.9970698523724804
3,-1.4403,-2.6283,-1.618,2.997069398595902
12,-1.7845,2.4079,-2.237,2.997069011551119
34,-2.866,0.8766,0.2401,2.997062488504369
45,1.0292,2.8148,1.0848,2.9970571699585578
23,-2.5252,1.6142,2.2908,2.9970446576586074
9,-2.1465,-2.0916,-1.9273,2.9970406753996515
64,-2.871,-0.86,0.9214,2.9970387051221077
7,0.5934,-2.9377,-2.0512,2.997032674162896
36,0.5613,2.944,-0.0319,2.997030812320754
5,1.6397,-2.5087,1.7207,2.9970304936720282
64,0.2233,2.9887,-1.0636,2.997030293473858
41,-0.9035,-2.8576,-0.1572,2.9970301983797225
92,0.0444,-2.9967,-0.6004,2.9970289037645266
38,0.3066,-2.9813,-1.5515,2.9970240656357765
78,1.7362,2.4429,0.6246,2.9970236652385647
13,-1.7681,2.4199,-2.9307,2.997014117417534
52,-0.3074,-2.9812,-1.0945,2.997006539866071
19,1.0197,2.8182,0.9615,2.9970050600557885
1,1.7619,2.4244,-1.3579,2.9969996613279757
44,2.1729,2.0641,-2.8689,2.996999035702214
8,1.0293,-2.8147,2.8693,2.9969975942599625
72,1.078,-2.7964,0.4358,2.9969879812905496
33,1.3681,2.6665,1.3435,2.996985128424898
48,1.6536,-2.4995,-2.8283,2.9969806822867575
47,-2.6426,1.4137,-1.642,2.996978887146187
66,-2.9183,0.6822,1.1883,2.9969770986779327
63,-2.7233,1.2512,2.7267,2.9969758641003437
80,-1.7869,2.406,2.8489,2.996973074620458
63,-0.6291,-2.9302,-1.4752,2.99697161314551
42,0.1113,2.9949,-2.5085,2.996967417240301
2,-1.9044,2.3141,-0.4786,2.9969648262867548
78,0.6272,2.9306,-0.5408,2.9969644976208842
70,2.7264,1.2444,2.0987,2.996963182957041
89,0.7106,2.9115,0.1258,2.9969625639970885
63,2.1557,2.082,-2.9505,2.9969595409347787
29,1.9805,2.2493,-0.9487,2.9969535765506947
44,1.0465,2.8083,1.3998,2.996950306561655
99,-0.4451,2.9637,1.8932,2.9969370530593396
51,-0.8962,-2.8598,-0.43,2.996936849518187
17,-1.8099,-2.3887,2.9513,2.996936052037147
26,-2.2146,-2.0192,-2.1474,2.996935401372542
3,1.4218,-2.6382,-2.6798,2.9969341801247484
60,2.8481,-0.9327,-0.4914,2.9969322481497644
93,2.7939,1.0843,1.1593,2.996929044872434
52,-0.921,2.8519,-1.2631,2.996927528319629
90,0.5175,-2.9519,0.8344,2.996918393950693
72,-0.7266,-2.9075,-0.7162,2.996915716198906
70,-0.5612,2.9439,-2.0441,2.9969138542841036
15,2.2152,-2.0185,-2.0013,2.9969072875215876
79,0.9119,2.8548,-2.2146,2.996905846035207
90,-1.7955,2.3995,0.6744,2.9969018168768895
22,-2.7851,-1.1066,1.9917,2.9968893156071013
33,1.0328,-2.8133,2.4415,2.9968871733850775
29,-0.6193,-2.9322,1.3646,2.996886606129768
62,0.7368,2.9049,1.2693,2.9968847575440734
22,-2.3964,-1.7996,-0.8635,2.9968805648540617
75,0.6249,2.931,2.5904,2.996875207612089
87,0.7061,2.9125,-0.191,2.9968706111542422
77,1.0193,2.8182,1.3921,2.9968689877937607
21,-0.1968,-2.9904,1.3109,2.9968687658954973
71,-2.0563,2.1801,2.7053,2.9968659796527435
85,-0.6722,2.9205,0.9855,2.9968605389640675
15,1.2157,-2.7392,-1.3549,2.9968555403956327
40,-2.9822,-0.296,-0.5029,2.9968538235956728
66,-0.204,-2.9899,-1.1062,2.9968513493331628
89,2.5338,1.6003,1.2922,2.9968487666213655
97,2.7096,1.2803,-0.1728,2.9968483862217656
73,2.6456,1.4078,2.5144,2.9968483778796684
85,-0.0298,-2.9967,0.3036,2.996848165990396
91,-1.0887,2.7921,-2.9267,2.9968466927755917
29,-0.2273,-2.9882,2.9597,2.996832416068673
85,2.241,1.9897,-1.8443,2.996829506328313
87,2.3515,1.8578,1.387,2.996827170525521
47,-2.993,0.1514,2.9874,2.996826815149651
81,-0.1786,-2.9915,2.7822,2.996826690017292
44,-2.4536,-1.7207,2.648,2.9968252284709562
19,2.1013,2.1367,-2.1088,2.9968230811978205
23,1.1972,2.7473,-1.7811,2.9968225055882107
94,0.9694,2.8357,-2.636,2.9968201230637783
64,-2.085,2.1526,2.3772,2.9968169380194047
88,1.4485,2.6235,2.0254,2.9968157267339612
62,1.455,2.6199,1.7443,2.9968151444491866
84,0.1732,-2.9918,-2.3914,2.9968092164834252
88,-2.2563,1.9723,2.1983,2.9968077983080597
81,-0.0493,2.9964,-2.0338,2.996805540905182
16,0.4554,2.962,-1.5855,2.996803824076578
35,2.6347,-1.428,1.0489,2.996802978175242
99,-2.2785,-1.9466,-2.5499,2.9968005956352854
16,-0.1508,-2.993,-0.4655,2.9967965629985627
75,0.1339,-2.9938,-0.6188,2.9967928940786015
81,0.0235,2.9967,-1.0965,2.9967921416074224
94,0.6848,-2.9175,-2.3888,2.996791165563593
66,-2.8468,-0.9362,-1.3589,2.996788394264767
3,2.7365,1.2216,0.0882,2.9967880822640764
60,2.6932,1.3143,-1.8167,2.996783397244452
48,2.5341,1.5997,0.7723,2.9967820908434435
16,-2.6468,1.4054,1.1147,2.9967815068836767
60,-2.9862,-0.2516,-1.3041,2.9967804390712383
88,-1.3967,2.6514,0.3998,2.996780414044379
72,-0.9569,-2.8399,-2.957,2.99677987513264
87,1.8851,-2.3296,2.3017,2.9967712909062647
1,-1.9719,-2.2566,0.4959,2.9967704566749855
83,-1.5938,-2.5378,0.2081,2.9967694739502404
64,1.2967,2.7017,1.3291,2.9967672215238874
91,2.4212,1.7659,1.3105,2.996766966248794
43,-1.1601,-2.7631,-0.7267,2.996757184024091
20,1.1232,2.7783,0.7576,2.9967530979378334
26,-2.0738,2.1633,0.6343,2.996750461750194
59,2.9956,-0.083,-2.1504,2.996749632518539
37,-1.6981,-2.4692,1.6267,2.9967469446050994
1,-1.4943,-2.5976,-1.4833,2.996741271781733
9,2.8974,0.7652,-1.0048,2.9967411967001754
34,0.7697,2.8962,-1.4243,2.9967336434858534
87,-1.3197,2.6905,-0.8481,2.996731275907134
33,-1.8202,2.3806,2.1952,2.9967289500386913
9,1.78,2.4108,-0.0667,2.9967243183182535
36,-0.6381,-2.928,0.5215,2.996724146463935
38,-1.0544,2.8051,-0.6452,2.9967224379311475
7,-1.796,2.3989,-1.0821,2.9967210764433845
75,-0.0103,2.9967,-0.7987,2.996717701085639
31,0.3317,2.9783,2.8016,2.9967141638801658
15,-0.5617,-2.9436,-2.1258,2.996712840764026
57,2.9693,0.4044,2.1777,2.9967118396669377
90,1.449,2.6231,-2.1482,2.996707294681948
87,1.69,2.4747,0.2204,2.9967048720219345
20,-2.0945,2.1432,-0.1271,2.9967042713621246
71,-0.9907,2.8282,-1.7727,2.9966984716517606
16,2.9195,0.6758,2.2621,2.9966958287420495
37,0.6899,-2.9162,2.9649,2.9966955884774147
66,2.8104,-1.0401,1.8422,2.9966908699430443
35,-0.765,-2.8974,-0.463,2.9966901341313217
88,0.261,2.9853,-2.3659,2.996687686429802
29,1.5682,-2.5536,-0.6144,2.9966855357210904
5,1.0977,2.7884,2.3819,2.9966848099191217
56,1.6323,-2.5131,-0.1608,2.9966773099551447
30,-1.9135,-2.3062,-2.7996,2.9966716019610824
46,2.6373,1.4229,0.2766,2.9966640952899612
45,0.3401,2.9773,2.0984,2.996662026321954
39,2.5257,1.6127,-2.9375,2.996658435657958
58,0.0307,-2.9965,-2.2673,2.996657261016014
53,0.4865,-2.9569,2.8551,2.996654778248572
2,-0.6003,-2.9359,2.4328,2.996642938356187
93,-1.276,-2.7114,0.0334,2.9966424478072122
48,-0.8566,2.8716,0.7457,2.99663980484809
38,-1.5754,2.5491,-2.4287,2.9966307697145473
44,0.6358,2.9284,-1.6407,2.996626136173814
80,-2.3397,1.8723,-1.3595,2.9966153206576247
24,2.8609,-0.8916,-2.1359,2.9966146515693337
41,-1.1772,2.7557,-0.1528,2.9966118083595683
28,0.0258,2.9965,0.1352,2.9966110675227773
59,2.1459,-2.0916,1.3302,2.9966109807580965
69,1.1071,-2.7846,-0.6188,2.9966093455770975
62,1.987,2.2431,1.192,2.996609185396054
72,-1.891,-2.3246,1.6957,2.9966057732040765
10,-1.7196,2.4541,-0.9445,2.9966032386687433
25,1.7464,2.4351,-2.7867,2.9966022375350385
27,0.1341,-2.9936,-0.1142,2.996602037308257
11,-2.9807,-0.3083,-2.1824,2.996601638523212
26,2.0121,-2.2206,-1.1833,2.996599868183939
51,0.7688,-2.8963,-1.2021,2.996599260828848
15,-2.5579,-1.561,0.8277,2.9965936344456185
76,1.4351,-2.6306,-2.2174,2.996592793490634
30,2.5857,-1.5145,-2.3568,2.9965905192401583
86,-0.8789,2.8648,-2.6531,2.996588768917083
64,-2.411,1.7795,-0.7403,2.9965882683478555
8,-2.7431,-1.2062,1.5616,2.996584063563043
75,-1.6949,2.4712,-0.2656,2.9965839634490474
12,-2.384,-1.8155,-1.1964,2.996580759799408
92,0.1778,-2.9913,0.7842,2.996579471664317
46,2.0701,-2.1666,-0.2155,2.996576308055578
39,-2.5437,-1.584,-1.4089,2.9965756606500027
69,1.8579,-2.3511,1.387,2.996575315255734
70,-0.75,2.9012,2.0506,2.9965749515071365
51,0.181,2.9911,1.2632,2.996571409127438
29,-2.8968,-0.7668,0.0526,2.9965701193197534
73,0.93,-2.8486,0.0708,2.9965683639790366
69,2.9368,-0.5955,-0.3094,2.9965671175530173
0,-1.3325,-2.684,-2.3853,2.9965667437919685
86,-0.6687,2.921,-1.3143,2.996564814917241
4,-2.9406,0.5764,2.3226,2.9965589131535526
54,-0.5194,2.9512,-2.7603,2.9965576583806963
5,2.8765,0.8397,2.2097,2.9965560799023936
19,2.2838,1.94,-2.8248,2.9965550954387608
33,-2.6248,1.4456,-2.907,2.9965537538979676
67,-2.8091,-1.0432,2.0775,2.9965495240359368
29,1.659,-2.4954,-2.7752,2.9965483743800965
73,2.9918,0.1686,2.6409,2.996546879326269
35,-2.7135,-1.2713,0.311,2.99654566793166
46,0.2999,-2.9815,2.1892,2.996545053891231
70,-1.0968,-2.7886,-2.7262,2.9965413729831933
46,-2.9821,-0.2938,-0.8837,2.9965378105406915
15,-1.0052,2.8229,-0.0538,2.996529901402621
75,-2.9744,0.3635,0.0908,2.9965292606614073
74,2.0294,2.2047,-2.3835,2.9965257299078876
17,-1.026,-2.8154,0.8418,2.9965235123389236
46,1.945,-2.2795,0.9635,2.9965221924758043
6,-2.6473,1.4039,2.539,2.9965200650087427
98,1.4448,-2.6252,2.6625,2.9965183263247366
31,-1.9944,-2.2364,0.0679,2.9965173652091526
17,-1.966,-2.2614,0.5526,2.996512299323999
81,-2.2033,-2.0309,1.7496,2.9965122559402286
24,-2.058,2.178,-0.7684,2.9965059652869037
59,1.1053,2.7852,-2.552,2.9965024828956843
57,-0.5402,-2.9474,-1.8217,2.99649508592956
94,-0.5467,2.9462,2.7254,2.99649383947306
30,2.5297,1.6061,-0.6325,2.996487827440652
82,-0.372,2.9733,1.0253,2.996480750814195
92,1.8892,-2.3259,2.7899,2.996479175632629
73,-0.6555,2.9239,1.4367,2.996476507500101
66,-2.9958,0.0636,-2.3912,2.9964750290966884
51,0.4178,2.9672,0.2791,2.996470036559685
7,-2.4955,1.6587,1.8133,2.996465574639562
83,1.7851,2.4067,-0.6987,2.9964623975614977
72,0.292,-2.9822,0.3689,2.996461386368929
56,1.3199,2.6901,1.5514,2.996460248359721
46,-2.1019,-2.1356,2.6019,2.9964597394258448
5,0.404,-2.9691,1.6407,2.9964597127276718
61,0.1723,-2.9915,-1.8847,2.996457832174516
3,-0.7271,-2.9069,-2.2375,2.9964549087213044
14,-1.3528,2.6737,1.0722,2.9964544932302912
96,-1.6897,-2.4746,-1.2941,2.9964531115971096
88,1.4472,2.6238,1.8388,2.9964502799145527
88,-0.398,-2.9699,2.7763,2.9964495674047313
99,1.3803,2.6596,0.7399,2.9964479388102174
60,0.6803,-2.9182,2.2753,2.996447785295115
71,2.2614,1.9659,2.5898,2.9964466906654623
48,-1.833,-2.3704,-1.3474,2.9964454208278184
22,-2.8193,1.015,-1.6138,2.9964441409777693
30,2.6407,1.4161,-0.2234,2.9964371677043387
26,-2.9963,-0.0285,-1.2759,2.9964355391030857
18,2.1541,-2.0829,0.5331,2.996434417770561
79,-0.4154,-2.9675,-1.0174,2.9964334482848103
61,-0.5803,2.9397,-2.1271,2.9964285708155973
90,-1.2354,2.7299,1.7526,2.9964257324352297
25,-0.985,2.8299,0.0661,2.996424370812652
8,-2.5201,-1.621,-2.8021,2.996422034694045
88,2.1719,-2.0643,-1.2538,2.996411870888246
96,1.8118,2.3866,-1.9387,2.996410986497013
51,1.9085,2.31,-1.7088,2.9964098935225802
82,2.9943,-0.1124,-0.8087,2.996408892324277
48,-2.9688,-0.4058,0.719,2.9964056934934558
67,-2.1291,-2.1084,1.9532,2.9964007358829696
62,-2.288,1.9348,2.9114,2.9963970097435353
83,1.7014,-2.4665,-1.2607,2.9963952025725846
34,-2.4058,-1.7862,1.7151,2.996395180879852
13,1.2485,-2.7239,1.0668,2.9963950774222012
73,2.3735,1.8289,2.9075,2.9963940762189476
54,0.2075,-2.9892,-1.2384,2.996393313635578
54,1.5045,-2.5913,2.1001,2.9963904852338588
80,-2.7122,-1.2737,0.2329,2.9963879138055542
79,-0.4291,-2.9655,2.3093,2.9963839974208915
42,-0.7418,2.9031,1.0899,2.9963739502939215
28,1.1137,2.7817,-2.4713,2.9963615569553683
70,1.7974,2.3974,-1.0818,2.996360045121414
92,0.4985,2.9546,-2.6242,2.996358358074014
37,-1.8665,2.344,-2.0131,2.996357497028684
76,1.5387,-2.5711,1.7839,2.9963566042779353
47,-2.9615,-0.4557,-1.3977,2.9963552426239453
42,-2.8755,0.8424,-2.2965,2.996354119592676
49,0.4785,-2.9579,-1.3209,2.996353560579926
2,0.3302,2.9781,-1.4491,2.996349720910428
54,-1.2158,2.7386,-1.838,2.996347710129784
93,2.9861,-0.2476,-1.1923,2.9963476050017963
83,1.8448,-2.3611,0.7876,2.9963444811970468
26,2.6,1.4893,-0.3572,2.996333507805832
93,0.7904,-2.8902,-0.7355,2.996329120774285
83,2.9962,-0.0272,-2.3454,2.9963234605095623
7,-2.0056,-2.2261,-2.7844,2.996323175159849
80,1.9144,2.305,0.4124,2.9963231401169
38,-1.0287,2.8142,-2.0618,2.9963219670122236
8,-2.1549,2.0819,-2.0911,2.9963146730608923
5,2.9908,0.1817,2.4093,2.996314324299105
18,-2.0345,-2.1997,-2.7271,2.9963094533108556
6,1.4656,-2.6134,2.831,2.996304877678505
23,-0.1296,2.9935,1.3287,2.9963041250847686
0,2.9012,0.7489,-1.0877,2.9962998264526193
86,-2.3198,-1.8964,2.9085,2.996298549877832
17,-2.3198,1.8964,-0.9563,2.996298549877832
89,-0.6484,2.9253,-0.3077,2.9962981577272982
46,-0.3689,-2.9735,-1.7446,2.996295956677177
86,1.8558,2.3524,-2.2423,2.996294277937332
73,2.4228,1.7629,-2.3018,2.9962937522879827
10,-1.8145,-2.3844,0.3162,2.996293311743695
47,0.2733,2.9838,1.7616,2.996290261306471
47,-0.1145,-2.9941,1.6333,2.9962885475200816
50,1.1993,2.7458,1.4624,2.9962873910891794
49,-2.9893,0.2045,-1.5783,2.9962868253890513
21,-1.4169,-2.6401,1.4489,2.9962866384910507
3,1.6705,2.4874,1.1625,2.996285869205407
39,-1.205,-2.7433,0.496,2.9962843473208616
84,2.9929,0.1423,1.9549,2.9962809781460753
78,-1.1062,-2.7846,0.6112,2.996276956491172
49,-2.7487,1.1926,1.4721,2.996272092117136
36,2.9954,0.0722,-0.4416,2.9962700145347383
68,2.8025,1.06,-0.7819,2.9962653837736073
76,0.6505,2.9248,1.9375,2.996265223574175
96,0.0527,2.9958,-0.2132,2.9962634947547584
4,1.6179,2.5219,-0.0049,2.996261006654794
64,-2.458,-1.7134,1.3948,2.9962482473920615
75,2.9512,0.5176,1.4894,2.9962461848119224
48,-2.4961,-1.6574,-1.8157,2.9962459795550833
26,0.6531,-2.9242,1.1911,2.996245191902692
97,-0.6104,2.9334,-0.6773,2.9962349240338275
61,-2.6274,1.4402,-1.6751,2.996232100488879
58,2.352,-1.8562,1.2629,2.9962280353804847
93,-0.8027,-2.8867,0.408,2.996224988214336
68,2.1915,-2.0432,-2.0211,2.996220701150034
22,1.1409,2.7705,-2.5579,2.9962181262384755
54,-1.6653,2.4908,1.5427,2.9962157348895957
48,1.1532,-2.7654,0.553,2.996215512942953
28,2.9869,-0.236,-2.0561,2.9962088728925425
78,1.9201,-2.3001,-1.2423,2.9962049362485206
41,2.4167,-1.7711,1.6686,2.9962032808205787
40,0.2119,2.9887,2.1974,2.9962024798067306
32,1.7345,-2.4431,2.0252,2.996202239502534
75,-1.4725,2.6094,0.3288,2.9962016971492424
53,-1.9772,2.2512,-0.3857,2.9962011414456136
24,-0.2701,-2.984,2.7164,2.996199260730167
22,-0.3004,2.9811,-2.3315,2.996197151390409
69,-2.341,1.87,2.6869,2.9961944195929613
98,0.9346,2.8467,0.2195,2.996193927301769
44,-2.5774,1.5278,-2.2484,2.996191515908154
70,-1.3152,2.6921,-0.1162,2.9961898220907166
94,-2.7453,1.2002,2.7466,2.99618960181094
89,-1.0695,-2.7988,2.0525,2.9961828532317583
8,2.9793,0.3176,-1.0653,2.9961806103771513
20,1.3022,-2.6984,-1.3093,2.996178799738093
69,-2.6706,1.3583,1.4327,2.9961781071892237
10,-0.1218,-2.9937,-2.6177,2.9961767187534183
2,0.0203,-2.9961,2.3546,2.996168770279805
84,-1.8935,-2.322,-0.399,2.996168595056026
98,2.2508,1.9776,-2.7859,2.996164614970279
23,2.9454,-0.5492,1.7141,2.9961645148422673
76,-1.7657,-2.4206,-1.8761,2.9961643563062426
62,1.0383,2.8105,0.5423,2.9961603995781
24,2.5072,1.6404,1.307,2.9961582067707972
34,2.6775,-1.3446,0.4,2.9961567732680483
56,-1.7628,2.4227,2.751,2.996154056453039
76,2.2108,2.0222,2.9814,2.996152446054773
32,2.0446,2.1901,-1.8567,2.9961520605603447
46,-2.7549,-1.1779,1.4161,2.996151267876841
4,-1.2216,2.7358,-2.2473,2.9961488948314967
56,-1.8212,-2.3791,1.3257,2.996145231793679
55,0.7234,2.9075,-1.7941,2.9961414869795453
60,-0.0155,2.9961,-2.5287,2.9961400935203284
84,2.48,1.6812,-0.5254,2.996136418790039
33,0.4802,-2.9574,-0.6711,2.9961319730612668
84,2.7433,1.2046,2.5729,2.996123503796197
47,-2.377,-1.8239,2.7668,2.9961208603793006
95,0.2177,2.9882,-1.4645,2.996119578721784
50,2.1552,-2.0813,-2.1169,2.9961136043214385
63,-2.9534,-0.5041,-0.9872,2.9961122091804233
8,-1.291,2.7037,2.569,2.9961099262209987
83,-2.7667,-1.1498,2.94,2.996108964974405
93,0.4788,-2.9576,0.9833,2.9961053386020993
53,1.6215,-2.5194,-1.6156,2.9961039050740546
58,-2.6239,-1.4463,-1.9967,2.996103285936585
45,-2.8612,-0.8889,2.4119,2.9960989052432834
81,2.6732,-1.353,-1.586,2.9960986699372905
70,0.3279,-2.9781,-2.3569,2.996097131269279
33,-0.4257,2.9657,-0.1454,2.9960969577101473
38,-1.9097,2.3086,-0.4006,2.9960954674375784
58,0.2644,-2.9844,-2.227,2.996089237656315
9,1.4664,-2.6127,1.7791,2.99608582153449
92,0.912,2.8539,-2.9338,2.996078972590676
70,0.2879,-2.9822,0.0205,2.996064627140076
85,1.7389,2.4398,0.5667,2.996063625826394
90,2.6563,1.3858,-2.1804,2.9960593001474454
30,2.8978,-0.761,2.3693,2.996058383943811
41,-0.5624,2.9428,2.3253,2.9960583438911867
42,2.5239,-1.6144,-1.8973,2.996057170682829
14,1.0549,2.8042,-2.8411,2.9960560158314795
58,1.8516,2.3554,0.3138,2.996052689790351
34,2.9956,0.0514,-1.7466,2.996040940975273
18,-1.7974,-2.397,2.4014,2.9960400130839373
97,2.1488,-2.0878,-1.632,2.9960390985432754
36,0.5675,2.9418,0.3747,2.9960379653802787
17,-1.2686,-2.7142,-2.0587,2.9960353135435502
70,-1.2925,2.7029,-2.671,2.996034822895088
22,-2.5062,1.6417,-0.2382,2.996033599611326
83,-1.8261,2.3752,-2.3383,2.996033419373022
83,-1.3236,2.6878,-2.1551,2.996028337649696
34,1.7841,-2.4069,-1.8142,2.996027439794235
92,0.3441,2.9762,2.7515,2.9960259094340285
25,-1.2406,2.7271,-1.8846,2.9960244942256398
80,-2.7515,1.1855,-2.7231,2.996024449165928
67,-2.5451,1.5807,-0.8571,2.996021778959559
55,-1.6645,-2.4911,-1.2549,2.996020604068003
92,-2.0163,-2.216,2.3146,2.996017638466103
58,1.5065,2.5897,1.781,2.9960120727393607
1,-2.9145,-0.6941,1.2546,2.9960115253449877
14,-2.686,-1.3272,1.0784,2.9960066488577755
42,-2.0723,-2.1637,1.9882,2.9960014986645116
52,-0.2712,-2.9837,-0.0748,2.995999854806405
89,-1.4921,2.598,0.6715,2.9959917239538565
16,0.3815,-2.9716,-1.4551,2.9959887866946366
79,1.9158,-2.3034,1.4264,2.9959875166629115
62,-0.1337,2.993,-1.5279,2.99598476130971
67,1.3332,2.683,-2.9511,2.9959825166379055
63,-0.5672,2.9418,2.2722,2.995981154813895
75,0.6713,2.9198,0.5726,2.9959765903624813
20,-0.4761,2.9579,-2.7737,2.9959712315040674
79,0.6243,-2.9302,-0.8278,2.995967711775279
79,-0.1139,-2.9938,-2.0809,2.9959658960008206
13,-2.7226,1.2503,1.1882,2.9959640935765566
31,-0.9784,2.8317,-1.3868,2.9959625247990003
0,1.4106,-2.6431,0.1823,2.9959589399723088
34,2.4028,1.7895,1.9345,2.995956957300956
72,0.332,-2.9775,-1.4935,2.995952311035675
1,2.0592,2.1761,2.7382,2.995949907792185
12,-1.3056,-2.6965,-0.0726,2.9959478650337026
64,-2.6682,1.3625,2.7193,2.995946843653939
52,0.8261,-2.8798,-1.6293,2.995945468462335
29,0.2082,-2.9887,-1.4541,2.995943078564745
86,-0.6637,2.9215,0.9115,2.995940576847278
43,-1.8345,2.3686,-2.2578,2.995939954338204
74,0.7628,-2.8972,-2.6768,2.9959358604616355
18,-2.734,-1.2251,-2.1073,2.9959349141795455
9,1.9115,-2.3069,-1.2515,2.995933887788581
88,-0.7408,2.9029,-1.0596,2.9959327512479312
65,-2.9788,-0.3199,1.8037,2.9959281449994757
22,2.7478,1.1938,2.8658,2.9959244449752065
1,-0.5457,-2.9458,1.2964,2.9959182448791895
76,0.5516,2.9447,2.6788,2.995917330301355
65,-0.2904,-2.9818,-0.5361,2.9959077756165993
37,-0.5247,-2.9496,-0.9047,2.9959055809554482
85,-0.4094,2.9678,-2.1879,2.9959047381383805
91,-0.511,-2.952,0.5515,2.995901366867741
15,-1.0092,2.8208,2.2571,2.995896740543639
81,2.1846,2.0501,-1.6601,2.995895053235343
71,-0.1091,2.9939,-0.356,2.9958871841242622
17,0.8872,-2.8615,0.9836,2.995881521355609
39,-2.9916,0.16,-2.6465,2.9958755915424793
28,1.3044,-2.697,0.4959,2.9958752243710016
49,-1.1621,-2.7613,-0.2103,2.9958728444311515
67,0.1216,2.9934,-2.2041,2.9958688422559487
90,-0.4113,-2.9675,-1.3897,2.9958678108354513
77,1.38,-2.6591,0.6308,2.9958659532762812
99,-0.997,-2.8251,2.3554,2.9958636501015863
7,-2.7194,-1.257,1.0141,2.995861371959657
37,0.1027,-2.9941,1.7506,2.9958608278756875
65,-1.6561,-2.4965,-2.7643,2.995860387267738
60,-0.3897,2.9704,-1.8198,2.9958541770253104
6,-0.1633,2.9914,0.1573,2.995853943369069
75,-0.924,-2.8498,1.0768,2.995853140592843
88,1.586,2.5416,-2.2559,2.995851558405389
23,0.2512,2.9853,-0.3271,2.9958500513209936
78,0.4097,-2.9677,-2.4818,2.9958466883337005
28,-2.8533,0.9131,1.6538,2.9958425359153975
38,1.301,-2.6986,1.9613,2.9958376057456784
52,2.9958,0.0149,0.6728,2.995837053312479
60,0.441,-2.9632,1.1383,2.99583631729105
67,1.4452,-2.6242,-0.7891,2.9958352224379765
14,2.084,2.1522,-0.1123,2.9958339139545105
48,0.0133,-2.9958,1.7148,2.995829522853395
65,2.4007,1.7921,-1.4029,2.99582758182109
37,-2.9452,0.5484,-0.3768,2.9958213564897354
41,2.7908,-1.0892,-1.6271,2.995817297499966
13,0.259,2.9846,-1.7331,2.9958167767739066
26,-1.9095,-2.3084,2.4993,2.995813881068048
1,-2.6474,1.4022,1.7695,2.9958123439227635
76,-0.2048,-2.9888,-0.7207,2.995808485200614
90,-1.7142,-2.4569,2.7804,2.9958036067138982
3,1.7192,2.4534,2.2105,2.995800427264807
12,0.8122,2.8836,-2.6179,2.9958000267040523
37,-1.7779,-2.4112,-1.969,2.9957993674476935
43,1.9545,2.2704,0.3561,2.9957947876982494
87,0.3003,-2.9807,-2.638,2.9957891414450386
94,-1.5642,2.555,-1.8126,2.995788150053338
48,-2.4186,1.7678,0.5373,2.995787509153478
22,-2.56,1.556,1.0438,2.9957863742263067
33,2.9473,-0.5368,-1.0838,2.995785628178358
12,-2.1425,-2.0939,1.0594,2.995784281285954
36,-0.81,2.8842,1.2106,2.995781974710443
13,-0.3419,2.9762,-0.3146,2.995774031865554
54,-1.2316,2.7309,-1.2919,2.995772583157807
73,-1.322,-2.6883,0.9398,2.995770500221938
25,0.1672,2.9911,2.8825,2.995769525514271
52,0.292,2.9815,0.7736,2.9957647187320973
0,-0.6076,-2.9335,1.4588,2.995763677261609
36,-1.4857,-2.6014,-0.3658,2.9957614140648783
1,1.4083,-2.6441,-2.1762,2.995759286057543
70,-2.3904,-1.8057,-0.0499,2.9957577755886744
31,2.9376,0.5874,-0.3617,2.9957524130007807
45,-2.9957,0.0177,-2.4271,2.995752289492574
